32,32,3,3,3,6,0
32,32,6,3,3,6,1
16,16,6,3,3,12,0
16,16,12,3,3,12,1
8,8,12,3,3,25,0
8,8,25,3,3,25,0
8,8,25,3,3,25,1
4,4,25,3,3,50,0
4,4,50,3,3,50,0
4,4,50,3,3,50,1
2,2,50,3,3,50,0
2,2,50,3,3,50,0
2,2,50,3,3,50,0
1,1,200,1,1,400,0
1,1,400,1,1,400,0
1,1,400,1,1,10,0
