32,32,3,3,3,64,0
32,32,64,3,3,64,1
16,16,64,3,3,128,0
16,16,128,3,3,128,1
8,8,128,3,3,256,0
8,8,256,3,3,256,0
8,8,256,3,3,256,0
8,8,256,3,3,256,1
4,4,256,3,3,512,0
4,4,512,3,3,512,0
4,4,512,3,3,512,0
4,4,512,3,3,512,1
2,2,512,3,3,512,0
2,2,512,3,3,512,0
2,2,512,3,3,512,0
2,2,512,3,3,512,0
1,1,2048,1,1,4096,0
1,1,4096,1,1,4096,0
1,1,4096,1,1,10,0
